ID,English Title,Yoruba Title,Number,Verse Number,English Lyrics,Yoruba Lyrics,Type,IsFavorite
20,GIVE TO THE WINDS THY FEARS,F'ERU RE F' AFEFE,20,1,"Give to the winds thy fears; Hope, and be undismayed; God hears they sighs, and counts thy tears; God shall lift up thy head.","F' eru re f' afefe N'ireti ma foya; Olorun gbo 'mikanle re, Yio gb' ori re ga.",Verse,FALSE
20,GIVE TO THE WINDS THY FEARS,F'ERU RE F' AFEFE,20,2,"Though waves, and clouds and storms He gently clears thy way; Wait thou His time, so shall this night Soon end in joyous day.","N' irumi at' iji, Y'o se ona re fefe: Duro de igba Re; oru Y'o pin s'ojo ayo",Verse,FALSE
20,GIVE TO THE WINDS THY FEARS,F'ERU RE F' AFEFE,20,3,"Thou seest our weakness, Lord; Our hearts are known to Thee; O lifts Thou up the sinking hand, Confirm the feeble kneel.",Iwo'r' ailera wa Inu wa n'iwo mo; Gbe owo t'o re si oke M'ekun ailera le,Verse,FALSE
20,GIVE TO THE WINDS THY FEARS,F'ERU RE F' AFEFE,20,4,"Let us in life, in death, Thy steadfast truth declare, And publish with our latest breath, Thy love and guardian care.","K'awa, n'iye n'iku, So oro Re tantan; K'a so tit' opin emi wa, Ife, itoju Re. Amin.",Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,1,God moves in a mysterious way. His wonders to perform; He plants His footsteps in the sea. And rides upon the storm.,"Ona ara l'Olorun wa, Ngba sise Re I'aiye; A nri 'pase Re I'or'okun, O ngun igbi I'esin.",Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,2,"Deep in unfathomable mines, Of never-failing skill, He treasures up His bright designs, And works His sovereign Will","Ona Re enikan ko mo Awamaridi ni; O pa ise ijinle mo, O si nse bi Oba.",Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,3,"Ye fearful saints fresh courage take; The clouds ye so much dread. Are big with mercy, and shall break In blessings on your head.","Ma beru mo, enyin mimo, Orun t'o su be ni, O kun fun anu; y'o r'ojo, Ibukun s'ori nyin.",Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,4,"Judge not the Lord by feeble sense. But trust Him for His grace; Behind a frowning providence, He hides a smiling face.",Mase da Oluwa l'ejo Sugbon gbeke re le; 'Gbati O ro pe O binu Inu Re dun si o.,Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,5,"His purposes will ripen fast, Unfolding every hour; The bud may have a bitter taste, But sweet will be the flower.","Ise Re fere ye wa na, Y'O ma han siwaju; Bi o tile koro l'oni, O mbo wa dun l'ola",Verse,FALSE
21,GOD MOVES IN A MYSTERIOUS WAY,ONA ARA L'OLORUN WA,21,6,"Blind unbelief is sure to err, And scan His work in vain: God is His own interpreter, And He will make it plain. Amen.","Afoju ni alaigbagbo, Ko mo 'se Olorun Olorun ni Olutumo. Yo m'ona Re ye ni. Amin.",Verse,FALSE
22,"OH, FOR A FAITH THAT WILL NOT SHRINK",A BA LE N'IGBAGBO AYE,22,1,"Oh, for a faith that will not shrink Though pressed by many a foe; That will not tremble on the brink Of poverty or woe;","A ba le n'igbagbo aye, B’o ti wu k'ota po; igbagbo ti ko je mira Fun aini at' osi.",Verse,FALSE
22,"OH, FOR A FAITH THAT WILL NOT SHRINK",A BA LE N'IGBAGBO AYE,22,2,"That will not murmur nor complain Beneath the chastening rod, But, in the hour of grief or pain, Can lean upon its God,","Igbagbo ti ko je rahun L'abe ibawi Re; Sugbon ti nsimi l'Olorun, Nigba ibanuje.",Verse,FALSE
22,"OH, FOR A FAITH THAT WILL NOT SHRINK",A BA LE N'IGBAGBO AYE,22,3,"A faith that shines more bright and clear When tempests rage without; That when in danger knows no fear, In darkness feels no doubt.","Igbagbo ti ntan siwaju, Gbat' iji 'ponju de Ti ko si je siyemeji, N'nu wahala gbogbo.",Verse,FALSE
22,"OH, FOR A FAITH THAT WILL NOT SHRINK",A BA LE N'IGBAGBO AYE,22,4,"A faith that keeps the narrow way Till life's last spark is fled, And with a pure and heavenly ray Light up a dying bed.","Igbagbo ti ngbo'ona toro, Titi emi o pin; Ti y'o si f'imole orun, Tan akete iku.",Verse,FALSE
22,"OH, FOR A FAITH THAT WILL NOT SHRINK",A BA LE N'IGBAGBO AYE,22,5,"Lord, give me such a faith as this, And then, whate'er may come, I taste e'en now the hallowed bliss Of an Eternal Home. Amen","Jesu f'igbagbo yi fun mi, Nje b;o ti wu k'o ri, Lat' aiye yi lo ngo l'ayo Ilu orun rere. Amin.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,1,"My God, my Father, while I stray,
Far from my home, in life's 
rough way,
O teach me from my heart to 
say,
Thy will be done
","Baba mi, 'gba mba nsako lo, Kuro l'ona Re l'aiye yi; Ko mi ki nle wi bayi pe, Se 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,2,"Though dark my path and sad my lot, Let me be still and murmur not; Or breathe the prayer divinely taught, Thy will be done.","B'ipin mi l'aiye ba buru, Ko mi ki ngba, ki nmase kun Ki ngbadura t'o ko mi, wipe, Se 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,3,"What though in lonely grief I sigh For friends beloved no longer nigh, Submissive still would I reply, “Thy will be done.”","B' o ku emi ni kansoso, Ti ara on o re ko si; Ni teriba ngo ma wipe, Se 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,4,"If Thou shouldst call me to resign, What most I prize, it ne'er was mine; I only yield Thee what is Thine; “Thy will be done.”","B'o fe gba ohun owo mi, Ohun t' o se o won fun mi; Ngo fi fun O, se Tire ni? Se' 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,5,"Let but my fainting heart be blest, With Thy sweet Spirit for its guest My God, to Thee I leave the rest. Thy will be done","Sa fi Emi Re tu mi n'nu Ki On k' o si ma ba mi gbe; Eyi t'o ku, o d'owo Re, Se 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,6,"Renew my will from day to day, Blend it with Thine, and take away, All that now makes it hard to say Thy will be done.","Tun 'fe mi se lo jojumo K'O si mu ohun na kuro, Ti ko je k'emi le wipe, Se 'fe Tire.",Verse,FALSE
23,"MY GOD, MY FATHER, WHILE I STRAY","BABA MI, 'GBA MBA SAKO LO",23,7,"Then, when on earth I breathe no more. The prayer, oft mixed with tears before, I'll sing upon a happier shore, Thy will be done. Amen","'Gbat' emi mi ba pin l'aiye, N'ilu t'o dara ju aiye, L'em o ma k'orin na titi, Se 'fe Tire. Amin",Verse,FALSE
24,THINE FOR EVER! GOD OF LOVE,TIRE LAILAI L'AWA SE,24,1,"Thine for ever! God of love, Hear us from Thy Throne above; Thine for ever may we be, Here and in eternity.","Tire lailai l'awa se Baba, Olorun ife; Je k'a je Tire titi, Laiye yi, ati lailai",Verse,FALSE
24,THINE FOR EVER! GOD OF LOVE,TIRE LAILAI L'AWA SE,24,2,"Thine for ever! Lord of life, Shield us through our earthly strife, Thou the Life, the Truth, the Way, Guide us to the realms of day.","Tire lailai l'awa se, Ma toju wa l'aiye yi, 'Wo iye, ona oto, To wa si ilu orun",Verse,FALSE
24,THINE FOR EVER! GOD OF LOVE,TIRE LAILAI L'AWA SE,24,3,"Thine for ever! Oh, how blest, They who find in Thee their rest! Saviour, Guardian, Heavenly Friend, Oh! defend us to the end!","Tire lailai Abukun L'awon t'o se 'simi won! Olugbala, Ore wa, 'Gba 'ja wa ja de opin",Verse,FALSE
24,THINE FOR EVER! GOD OF LOVE,TIRE LAILAI L'AWA SE,24,4,"Thine for ever! Shepherd, keep These Thy frail and trembling sheep; Save alone beneath Thy care, Let us all Thy goodness share.","Tire lailai- Jesu, pa Awon aguntan Re mo, L'abe iso rere Re Ni k'o pa gbogbo wa mo",Verse,FALSE
24,THINE FOR EVER! GOD OF LOVE,TIRE LAILAI L'AWA SE,24,5,"Thine for ever Thou our Guide, All our wants by Thee supplied, All our sins by thee forgiven. Lead us, Lord from earth to Heaven. Amen.","Tire lailai Aini wa Ni o je aniyan Re; O ti f'ese wa ji wa, To wa si ibugbe Re. Amin.",Verse,FALSE
25,COME; LET US JOIN OUR CHEERFUL SONGS,EWA K'A DA ORIN WA PO,25,1,"Come, let us join our cheerful songs, With angels round the throne; Ten thousand are their tongues, But all their joys are one.","E wa k'a da orin wa po, Mo t'awon Angeli; Egbegberun ni ohun won Okan ni ayo won.",Verse,FALSE
25,COME; LET US JOIN OUR CHEERFUL SONGS,EWA K'A DA ORIN WA PO,25,2,"“Worthy the Lamb that died,” they cry, “To be exalted thus” “Worthy the Lamb,” our lips reply, “For He was slain for us.”","Nwon nk'orin pe, “Ola nla ye, Odagutan t'a pa;” K’a gberin pe ola nla ye “Tori o ku fun wa.",Verse,FALSE
25,COME; LET US JOIN OUR CHEERFUL SONGS,EWA K'A DA ORIN WA PO,25,3,"Jesus is worthy to receive, Honor and power divine; And blessings more than we can give, Be, Lord, for ever Thine","Jesu, li o ye lati gba, Ola at'agbara; K'iyin t'enu wa ko le gba, Je Tire, Oluwa.",Verse,FALSE
25,COME; LET US JOIN OUR CHEERFUL SONGS,EWA K'A DA ORIN WA PO,25,4,"Let all that dwell above the sky, And air, and earth, and seas, Conspire to lift Thy glories high, And speak Thine endless praise","K'awon t'o wa l'oke orun, At'ile, at' okun; Dapo lati gb' ogo Re ga, Jumo yin ola Re.",Verse,FALSE
25,COME; LET US JOIN OUR CHEERFUL SONGS,EWA K'A DA ORIN WA PO,25,5,"The whole creation join in one, To bless the sacred name, Of Him that sits upon the throne, And to adore the Lamb. Amen.","Ki gbogbo eda d'ohun po, Lati yin oruko, Enit' o joko l'or'ite, Ki nwon si wole fun. Amin.",Verse,FALSE
26,PLEASANT ARE THY COURTS ABOVE,BUGBE RE TI L'EW A TO,26,1,"Pleasant are thy courts above, In the land of light and love; Pleasant are Thy courts below. In this land of sin and woe, Oh my spirit longs and faints For the converse of Thy saints, For the brightness of Thy face, For Thy fullness, God of Grace","'Bugbe Re ti l'ewa to! N'ile 'mole at' ife; Bugbe Re ti l'ewa to! L'aiye ese at' osi; Okan mi nfa nitoto Fun idapo enia Re, Fun imole oju Re, Fun ekun Re, Olorun.",Verse,FALSE
26,PLEASANT ARE THY COURTS ABOVE,BUGBE RE TI L'EW A TO,26,2,"Happy birds that sing and fly Round Thy altars, O Most High! Happier souls that find a rest In a Heavenly Father's Breast! Like the wandering dove that found No repose on earth around, They can to their ark repair, And enjoy it ever there.","Ayo ba awon eiye, Ti nfo yi pepe Re ka; Ayo okan t'o simi L'aiya Baba l'o poju! Gege b'adaba Noa, Ti ko r' ibi simi le, Nwon pada s'odo Baba, Nwon si nyo titi aiye.",Verse,FALSE
26,PLEASANT ARE THY COURTS ABOVE,BUGBE RE TI L'EW A TO,26,3,"Happy souls! Their praises flow Even in this vale of woe; Waters in the desert rise; Manna feeds them from the skies; On they go from strength to strength. Till they reach Thy Throne at length, At Thy feet adoring fall, Who hast led them safe through all.","Nwon ko simi iyin won, Ninu aiye osi yi; Omi nsun ni aginju, Manna nt'orun wa fun won; Nwon nlo lat'ipa de 'pa Titi nwon fi yo si o; Nwon si wole l'ese Re, T'o mu won la ewu ja.",Verse,FALSE
26,PLEASANT ARE THY COURTS ABOVE,BUGBE RE TI L'EW A TO,26,4,"Lord, be mine this prize to win, Guide me through a world of sin, Keep me by Thy saving grace, Give me at Thy side a place, Sun and shield alike thou art, Guide and guard my erring heart: Grace and glory flow from Thee; Shower, O shower them, Lord, on me! Amen.","Baba, je ki njere be, S'amona mi l'aiye yi; F'ore-ofe pa mi mo, Fun mi l'aye l'odo Re; Iwo l'orun at' Asa, To okan isina mi; Iwo l'Orisun ore, Ro ojo re s'ori mi. Amin.",Verse,FALSE
27,"LEAD US, HEAVENLY FATHER, LEAD US",MA TOJU WA BABA ORUN,27,1,"Lead us, heavenly father, lead us O'er the world's tempestuous sea; Guard us, guide us, keep us, feed us, For we have no help but Thee; Yet possessing every blessing, If our God our father be.","Ma toju wa baba orun, Larin 'damu aiye yi; Pa wa mo k'o si ma bo wa, A ko n'iranwo miran; Sugbon gbogbo 'bukun l'ani, B'Olorun je baba wa.",Verse,FALSE
27,"LEAD US, HEAVENLY FATHER, LEAD US",MA TOJU WA BABA ORUN,27,2,"Saviour, breathe forgiveness o'er us; All our weakness Thou dost know; Thou didst tread this earth before us, Thou didst feel its keenest woe; Lone and dreary, faint and weary, Through the desert thou didst go.","Olugbala, dariji wa, Iwo sa m'ailera wa; 'Wo ti rin aiye saju wa, 'Wo ti mo 'se inu re; B'en' ikanu at' alare, L'O ti la 'ginju yi ja",Verse,FALSE
27,"LEAD US, HEAVENLY FATHER, LEAD US",MA TOJU WA BABA ORUN,27,3,"Spirit of our God, descending, Fill our hearts with heavenly joy; Love with every passion blending, Pleasure that can never cloy; Thus provided, pardon'd guided Nothing can our peace destroy. Amen.","Emi Olorun, sokale, F'ayo orun k'okan wa; K'ife dapo mo iya wa, At' adun ti ki su ni; B' a ba pese fun wa bayi, Ki l'o le mi 'simi wa?",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,1,"O Holy Saviour, Friend unseen, The faint, the weak on Thee may lean; Help me, throughout life's varying scene, By faith to cling to Thee.","Jesu mimo, Ore airi, Oluranlowo alaini, N'nu ayida aiye, ko mi, K'emi le romo O",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,2,"Blest with communion so divine, Take what Thou wilt, shall I repine, When, as the branches to the vine, My soul may cling to Thee?","Ki nsa n'idapo mimo yi, Gba ohun t'O fe ngo kun bi? B'okan mi, b'eka jara, Ba sa le romo O.",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,3,"Far from her home, fatigued, opprest, Here she has found a place of rest; An exile still, yet not unblest, While she can cling to Thee.","Are ti m'okan mi pipo, Sugbon O wa r'ibi simi; Ibukun si de s'okan mi, Tori t'o romo O.",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,4,"What through the world deceitful prove, And earthly friends and joys remove, With patients uncomplaining love, Still would I cling to Thee",B'aiye d'ofo mo mi l'oju B'a gba ore at'ara lo. Ni suru ati l'aibohun L'emi o romo O.,Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,5,"Often when I seem to tread alone Some barren waste with thorns o'er grown, A voice of love in gentlest tone Whispers, “Still cling to mee,”","Gbat' o k' emi nikansos L'arin idamu aiye yi Mo gb' Ohun ifejeje na, Wipe, “Sa romo Mi”.",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,6,"Though faith and hope awhile be tried, I ask not, need not aught beside; How safe, how calm, how satisfied, The souls that cling to thee.","B'are ba fe mu igbagbo, T'ireti ba si fe saki, Ko si ewu fun okan na, Tori oromo O.",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,7,"They fear not life's rough storms to brave, Since Thou art near and strong to save; Nor shudder e'en at death's dark wave, Because they cling to Thee.","Ko beru irumi aiye, Nitori 'Wo wa nitosi, Ki o si gbon b'iku ba de, Tori oromo O",Verse,FALSE
28,"O HOLY SAVIOUR, FRIEND UNSEEN,","JESU MIMO, ORE AIRI",28,8,"Blest is my lot, whate'er befall, What can disturb me who appal While as my strength, my rock, my all","Ire sa ni l'ohun gbogbo, Wo agbara at'asa mi; Olugbala, ki y'o si nkan, Bi mba ti romo O. Amin",Verse,FALSE
29,TEN THOUSAND TIMES TEN THOUSAN,EGBEGBERUN AIMOYE,29,1,"Ten thousand times ten thousand, In spirkling rainment bright, The armies of the ransomed saints, Throng up the steeps of light, 'Tis finished! all is finished, Their fight with death and sin, Fling open wide the golden gates, And let the victors in.","Egbegberun aimoye, Nwon wo aso ala; Ogun awon t'a rapada Nwon kun 'bi 'mole na, Ija won pelu ese, At' iku ti pari, E si 'lekun wura sile, Fun awon asegun.",Verse,FALSE
29,TEN THOUSAND TIMES TEN THOUSAN,EGBEGBERUN AIMOYE,29,2,"What rush of Alleluias, Fills all the earth and sky! What ringing of a thousand harps? Bespeaks the triumph nigh O day, for which creation And all its tribes were made! O joy, for all its former woes, A thousand-fold repaid!","Iro Halleluya won, Lo gb'aiye orun kan, Iro Egbegberun Harpu, Ndun pe 'segun de tan; Jo ta s'eda aiye, Ta da orile'de, Ayo nla pa 'banuje re, Ti a fun ni kikun.",Verse,FALSE
29,TEN THOUSAND TIMES TEN THOUSAN,EGBEGBERUN AIMOYE,29,3,"Oh then what raptured greetings, On Canaan's happy shore, What knitting severed friendships up, Where partings are no more! Then eyes with joy shall sparkle That brimmed with tears of late Orphans no longer fatherless, Nor widows desolate.","A! ayo t'a ko le so, Leti bebe Kanaan; Idapo nla wo lo to yi, Nibi ta ki pinya, Oju to kun f'ekun ri, Y'o tan 'mole ayo, Ki yio si alaini baba, Opo ki yio si mo",Verse,FALSE
29,TEN THOUSAND TIMES TEN THOUSAN,EGBEGBERUN AIMOYE,29,4,"Bring near Thy great salvation, Thou Lamb for sinners slain, Fill up the roll of thine elect, Then take Thy power and reign, Appear, Desire of Nations, Thine exiles long for home, Show in the heavens Thy promised sign, Thou Prince and Saviour, come. Amen.","Mu 'gbala nla Re fun wa Od' aguntan t'a pa, K'oruko awon ayanfe, Mu 'pa re k’o j'oba, Wa, ofe orile ede, Da onde re sile, Wa fi ami 'leri Re han, Wa, Olugbala wa. Amin",Verse,FALSE
30,LORD OF THE WORLDS ABOVE,OLUWA WA ORUN,30,1,"Lord of the worlds above, How pleasant, and how fair, The dwellings of thy love, Thine earthly temples are! To Thine abode My heart aspires, With warm desires, To see my God.","Oluwa wa orun! Ago Re l'aiye yi, Ibugbe ife Re, Ewa re ti po to! Okan mi nfa, Lati g'oke S'ibugbe Re, Olorun mi.",Verse,FALSE
30,LORD OF THE WORLDS ABOVE,OLUWA WA ORUN,30,2,"Oh, happy souls that pray, Where God appoints to hear! Oh, happy men that pay Their constant service there! They praise Thee still, And happy they, That love the way, To Zion's hill.","Ayo b'awon ti nsin, Nibit' Olorun yan; Ti nwon npara ibe, Lati ma josin won; Nwon nyin O sa Ayo b'awon, T' o fe ona, Oke Sion.",Verse,FALSE
30,LORD OF THE WORLDS ABOVE,OLUWA WA ORUN,30,3,"They go from strength to strength, Through this dark vale of tears, Till each arrives at length! Till each in heaven appears Oh, glorious seat! When God, our King Shall thither bring, Our willing feet!","Nwon nlo nipa de 'pa Laiye osi wa yi; Titi nwon fi goke, Ti nwon si yo s'orun, 'Bugbe ogo! Gbat' Olorun Ba m’ese wa, De ibe na",Verse,FALSE
30,LORD OF THE WORLDS ABOVE,OLUWA WA ORUN,30,4,"God is our Sun and Shield, Our Light and our Defence; With gifts His hand are filled, We draw our blessings thence
Thrice happy he,
O God of Hosts,
Whose spirit trusts, 
Alone in Thee. Amen!","Olorun l'asa wa, Imole at'odi; Owo Re kun f'ebun, A ngba 'bukun nibe, Ayo pupo, Ni fun awon,
To gbekele, Olorun wa. Amin!",Verse,FALSE
31,"O COME, O COME, EMMANUEL","
SUNM' ODO WA, EMMANUEL",31,1,"O come, O come, Emmanuel, And ransom captive Israel, That mourns in lonely exile here, Until the Son of God appear. Rejoice! Rejoice! Emmanuel Shall come to thee, O Israel.","Sunm' odo wa, Emmanuel, Wa, ra Israeli pada T' o nsofo li oko eru Titi Jesu y'o tun pade, E yo e yo! Emmanuel Yo wa s'odo wa Israel.",Verse,FALSE
31,"O COME, O COME, EMMANUEL","
SUNM' ODO WA, EMMANUEL",31,2,"O come, thou Rod of Jesse, free Thine own from satan's tyranny; From depths of hell thy people save And give them victory o'er the grave. Rejoice! Rejoice! Emmanuel Shall come to thee, O Israel.","Wa Opa alade Jesse, K' o gba wa l'owo ota wa, Gba wa low' orun apadi Fun wa ni 'segun l'ori 'ku, E yo e yo! Emmanuel Yo wa s'odo wa Israel",Verse,FALSE
31,"O COME, O COME, EMMANUEL","
SUNM' ODO WA, EMMANUEL",31,3,"O come, thou Day-spring come and cheer Our spirits by Thine Advent here; Disperse the gloomy clouds of night, And death's dark shadow put to fight, Rejoice! Rejoice! Emmanuel Shall come to thee, O Israel.","Sunmo wa Wo ila-orun, Ki bibo Re se tunu wa, Tu gbogbo isudede ka, M'ese ati egbe kuro, E yo e yo! Emmanuel Yo wa s'odo wa Israel",Verse,FALSE
